priceType,skuName,productName,retailPrice,unitOfMeasure,location,meterName,reservationTerm,currencyCode,armRegionName,serviceName
,M64-16ms Spot,Virtual Machines MS Series,1.445113,1 Hour,US East 2,M64-16ms Spot,,USD,eastus2,Virtual Machines
,D64as v6,Virtual Machines Dasv6 Series,2.906,1 Hour,US East 2,D64as v6,,USD,eastus2,Virtual Machines
,D64as v6,Virtual Machines Dasv6 Series,15017.0,1 Hour,US East 2,D64as v6,1 Year,USD,eastus2,Virtual Machines
,D64as v6,Virtual Machines Dasv6 Series,29016.0,1 Hour,US East 2,D64as v6,3 Years,USD,eastus2,Virtual Machines
,M192is_v2,Virtual Machines MSv2 Series,15.611,1 Hour,US East 2,M192is_v2,,USD,eastus2,Virtual Machines
,M192is_v2,Virtual Machines MSv2 Series,79536.0,1 Hour,US East 2,M192is_v2,1 Year,USD,eastus2,Virtual Machines
,M416-208ms_v2 Spot,Virtual Machines MSv2 Series,13.881,1 Hour,US East 2,M416-208ms_v2 Spot,,USD,eastus2,Virtual Machines
,DC48adsv6 Low Priority,Virtual Machines DCadsv6 series Windows,1.978,1 Hour,US East 2,DC48adsv6 Low Priority,,USD,eastus2,Virtual Machines
,DC48adsv6 Low Priority,Virtual Machines DCadsv6 series Windows,0.547,1 Hour,US East 2,DC48adsv6 Low Priority,,USD,eastus2,Virtual Machines
,Standard_M96ds_2_v3 Low Priority,Virtual Machines Mdsv3 Medium Memory Series Windows,7.06,1 Hour,US East 2,Standard_M96ds_2_v3 Low Priority,,USD,eastus2,Virtual Machines
,Standard_M96ds_2_v3 Low Priority,Virtual Machines Mdsv3 Medium Memory Series Windows,2.646,1 Hour,US East 2,Standard_M96ds_2_v3 Low Priority,,USD,eastus2,Virtual Machines
,Standard_E96d_v5 Spot,Virtual Machines Edv5 Series,1.296691,1 Hour,US East 2,E96d v5 Spot,,USD,eastus2,Virtual Machines
,Standard_D64_v5,Virtual Machines Dv5 Series Windows,6.016,1 Hour,US East 2,D64 v5,,USD,eastus2,Virtual Machines
,Standard_D64_v5,Virtual Machines Dv5 Series Windows,3.072,1 Hour,US East 2,D64 v5,,USD,eastus2,Virtual Machines
,E20 v3 Low Priority,Virtual Machines Ev3 Series,0.252,1 Hour,US East 2,E20 v3/E20s v3 Low Priority,,USD,eastus2,Virtual Machines
,F32s v2 Spot,Virtual Machines FSv2 Series Windows,0.645532,1 Hour,US East 2,F32s v2 Spot,,USD,eastus2,Virtual Machines
,F32s v2 Spot,Virtual Machines FSv2 Series Windows,0.335409,1 Hour,US East 2,F32s v2 Spot,,USD,eastus2,Virtual Machines
,F8s,Virtual Machines FS Series Windows,0.766,1 Hour,US East 2,F8s,,USD,eastus2,Virtual Machines
,F8s,Virtual Machines FS Series Windows,0.398,1 Hour,US East 2,F8s,,USD,eastus2,Virtual Machines
,F2als v6,Virtual Machines Falsv6 Series Windows,0.213,1 Hour,US East 2,F2als v6,,USD,eastus2,Virtual Machines
,F2als v6,Virtual Machines Falsv6 Series Windows,0.121,1 Hour,US East 2,F2als v6,,USD,eastus2,Virtual Machines
,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,32.77,1 Hour,US East 2,ND96amsr A100 v4,,USD,eastus2,Virtual Machines
,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,183722.0,1 Hour,US East 2,ND96amsr A100 v4,1 Year,USD,eastus2,Virtual Machines
,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,378926.0,1 Hour,US East 2,ND96amsr A100 v4,3 Years,USD,eastus2,Virtual Machines
,EC32esv5,Virtual Machines ECesv5 Series Windows,3.488,1 Hour,US East 2,EC32esv5,,USD,eastus2,Virtual Machines
,EC32esv5,Virtual Machines ECesv5 Series Windows,2.016,1 Hour,US East 2,EC32esv5,,USD,eastus2,Virtual Machines
,E104is v5 Low Priority,Virtual Machines Esv5 Series Windows,4.796,1 Hour,US East 2,E104is v5 Low Priority,,USD,eastus2,Virtual Machines
,E104is v5 Low Priority,Virtual Machines Esv5 Series Windows,1.441,1 Hour,US East 2,E104is v5 Low Priority,,USD,eastus2,Virtual Machines
,D96lds v6 Spot,Virtual Machines Dldsv6 Series,0.7413,1 Hour,US East 2,D96lds v6 Spot,,USD,eastus2,Virtual Machines
,D48d v4 Low Priority,Virtual Machines Ddv4 Series,0.542,1 Hour,US East 2,D48d v4 Low Priority,,USD,eastus2,Virtual Machines
,E8-4s v3,Virtual Machines ESv3 Series Windows,0.9,1 Hour,US East 2,E8-4s v3,,USD,eastus2,Virtual Machines
,E8-4s v3,Virtual Machines ESv3 Series Windows,0.532,1 Hour,US East 2,E8-4s v3,,USD,eastus2,Virtual Machines
,Standard_D32d_v5 Spot,Virtual Machines Ddv5 Series Windows,0.662232,1 Hour,US East 2,D32d v5 Spot,,USD,eastus2,Virtual Machines
,Standard_D32d_v5 Spot,Virtual Machines Ddv5 Series Windows,0.365035,1 Hour,US East 2,D32d v5 Spot,,USD,eastus2,Virtual Machines
,Standard_M48-12s_1_v3,Virtual Machines Msv3 Medium Memory Series Linux,6.23,1 Hour,US East 2,Standard_M48-12s_1_v3,,USD,eastus2,Virtual Machines
,Standard_M48-12s_1_v3,Virtual Machines Msv3 Medium Memory Series Linux,31741.0,1 Hour,US East 2,Standard_M48-12s_1_v3,1 Year,USD,eastus2,Virtual Machines
,Standard_M48-12s_1_v3,Virtual Machines Msv3 Medium Memory Series Linux,45974.0,1 Hour,US East 2,Standard_M48-12s_1_v3,3 Years,USD,eastus2,Virtual Machines
,Standard_EC8as_v5 Spot,ECasv5-series Windows,0.738,1 Hour,US East 2,EC8as_v5 Spot,,USD,eastus2,Virtual Machines
,Standard_EC8as_v5 Spot,ECasv5-series Windows,0.4068,1 Hour,US East 2,EC8as_v5 Spot,,USD,eastus2,Virtual Machines
,E8as v5,Virtual Machines Easv5 Series,0.452,1 Hour,US East 2,E8as v5,,USD,eastus2,Virtual Machines
,E8as v5,Virtual Machines Easv5 Series,2336.0,1 Hour,US East 2,E8as v5,1 Year,USD,eastus2,Virtual Machines
,E8as v5,Virtual Machines Easv5 Series,4514.0,1 Hour,US East 2,E8as v5,3 Years,USD,eastus2,Virtual Machines
,E16ads v5,Eadsv5 Series CloudServices,1.094,1 Hour,US East 2,E16ads v5,,USD,eastus2,Virtual Machines
,F16s,Virtual Machines FS Series,0.796,1 Hour,US East 2,F16s,,USD,eastus2,Virtual Machines
,F16s,Virtual Machines FS Series,5220.0,1 Hour,US East 2,F16s,1 Year,USD,eastus2,Virtual Machines
,F16s,Virtual Machines FS Series,9918.0,1 Hour,US East 2,F16s,3 Years,USD,eastus2,Virtual Machines
,Standard_DC16as_v5 Low Priority,DCasv5-series Windows,0.57,1 Hour,US East 2,DC16as v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_DC16as_v5 Low Priority,DCasv5-series Windows,0.138,1 Hour,US East 2,DC16as v5 Low Priority,,USD,eastus2,Virtual Machines
,D8s v4 Spot,Virtual Machines Dsv4 Series Windows,0.15807,1 Hour,US East 2,D8s v4 Spot,,USD,eastus2,Virtual Machines
,D8s v4 Spot,Virtual Machines Dsv4 Series Windows,0.080717,1 Hour,US East 2,D8s v4 Spot,,USD,eastus2,Virtual Machines
,M32ms Low Priority,Virtual Machines MS Series,1.2292,1 Hour,US East 2,M32ms Low Priority,,USD,eastus2,Virtual Machines
,E48as v4 Spot,Virtual Machines Easv4 Series,0.393725,1 Hour,US East 2,E48as v4 Spot,,USD,eastus2,Virtual Machines
,D2s v3 Spot,Virtual Machines DSv3 Series Windows,0.036265,1 Hour,US East 2,D2s v3 Spot,,USD,eastus2,Virtual Machines
,D2s v3 Spot,Virtual Machines DSv3 Series Windows,0.018518,1 Hour,US East 2,D2s v3 Spot,,USD,eastus2,Virtual Machines
,E16-8ds v5 Spot,Virtual Machines Edsv5 Series Windows,0.354189,1 Hour,US East 2,E16-8ds v5 Spot,,USD,eastus2,Virtual Machines
,E16-8ds v5 Spot,Virtual Machines Edsv5 Series Windows,0.216115,1 Hour,US East 2,E16-8ds v5 Spot,,USD,eastus2,Virtual Machines
,D16alds v6,Virtual Machines Daldsv6 Series,0.762,1 Hour,US East 2,D16alds v6,,USD,eastus2,Virtual Machines
,D16alds v6,Virtual Machines Daldsv6 Series,3936.0,1 Hour,US East 2,D16alds v6,1 Year,USD,eastus2,Virtual Machines
,D16alds v6,Virtual Machines Daldsv6 Series,7606.0,1 Hour,US East 2,D16alds v6,3 Years,USD,eastus2,Virtual Machines
,E8-4s v5,Virtual Machines Esv5 Series,0.504,1 Hour,US East 2,E8-4s v5,,USD,eastus2,Virtual Machines
,E8-4s v5,Virtual Machines Esv5 Series,2605.0,1 Hour,US East 2,E8-4s v5,1 Year,USD,eastus2,Virtual Machines
,E8-4s v5,Virtual Machines Esv5 Series,5033.0,1 Hour,US East 2,E8-4s v5,3 Years,USD,eastus2,Virtual Machines
,E32d v4,Virtual Machines Edv4 Series Windows,3.776,1 Hour,US East 2,E32d v4,,USD,eastus2,Virtual Machines
,E32d v4,Virtual Machines Edv4 Series Windows,2.304,1 Hour,US East 2,E32d v4,,USD,eastus2,Virtual Machines
,standard_DC32s_v3 Low Priority,DCsv3 Series Linux,0.614,1 Hour,US East 2,DC32s_v3 Low Priority,,USD,eastus2,Virtual Machines
,B8als v2 Low Priority,Virtual Machines Basv2 Series,0.0533,1 Hour,US East 2,B8als v2 Low Priority,,USD,eastus2,Virtual Machines
,E4-2as_v4,Virtual Machines Easv4 Series Windows,0.436,1 Hour,US East 2,E4-2as_v4,,USD,eastus2,Virtual Machines
,E4-2as_v4,Virtual Machines Easv4 Series Windows,0.252,1 Hour,US East 2,E4-2as_v4,,USD,eastus2,Virtual Machines
,Standard_E32bds_v5 Low Priority,Virtual Machines Ebdsv5 Series,0.534,1 Hour,US East 2,E32bds v5 Low Priority,,USD,eastus2,Virtual Machines
,M416_8_v2 Spot,Virtual Machines MSv2 Series,9.2554,1 Hour,US East 2,M416_8_v2 Spot,,USD,eastus2,Virtual Machines
,M32-8ms Low Priority,Virtual Machines MS Series,1.2292,1 Hour,US East 2,M32-8ms Low Priority,,USD,eastus2,Virtual Machines
,E8-2s v6 Spot,Virtual Machines Esv6 Series Windows,0.12558,1 Hour,US East 2,E8-2s v6 Spot,,USD,eastus2,Virtual Machines
,E8-2s v6 Spot,Virtual Machines Esv6 Series Windows,0.07406,1 Hour,US East 2,E8-2s v6 Spot,,USD,eastus2,Virtual Machines
,Standard_M416ds_8_v3,Virtual Machines Mdsv3 High Memory Series Linux,86.0244,1 Hour,US East 2,Standard_M416ds_8_v3,,USD,eastus2,Virtual Machines
,Standard_M416ds_8_v3,Virtual Machines Mdsv3 High Memory Series Linux,438278.0,1 Hour,US East 2,Standard_M416ds_8_v3,1 Year,USD,eastus2,Virtual Machines
,Standard_M416ds_8_v3,Virtual Machines Mdsv3 High Memory Series Linux,634811.0,1 Hour,US East 2,Standard_M416ds_8_v3,3 Years,USD,eastus2,Virtual Machines
,D64-32s v3,Virtual Machines DSv3 Series Windows,6.016,1 Hour,US East 2,D64-32s v3,,USD,eastus2,Virtual Machines
,D64-32s v3,Virtual Machines DSv3 Series Windows,3.072,1 Hour,US East 2,D64-32s v3,,USD,eastus2,Virtual Machines
,E96ns v6 Spot,Virtual Machines Env6 Series Windows,2.547,1 Hour,US East 2,E96ns v6 Spot,,USD,eastus2,Virtual Machines
,E96ns v6 Spot,Virtual Machines Env6 Series Windows,1.6638,1 Hour,US East 2,E96ns v6 Spot,,USD,eastus2,Virtual Machines
,E32 v4,Virtual Machines Ev4 Series Windows,3.488,1 Hour,US East 2,E32 v4,,USD,eastus2,Virtual Machines
,E32 v4,Virtual Machines Ev4 Series Windows,2.016,1 Hour,US East 2,E32 v4,,USD,eastus2,Virtual Machines
,D64ds v4 Low Priority,Virtual Machines Ddsv4 Series,0.723,1 Hour,US East 2,D64ds v4 Low Priority,,USD,eastus2,Virtual Machines
,Standard_EC64as_cc_v5,Virtual Machines ECasccv5 Series,3.616,1 Hour,US East 2,EC64ascc v5,,USD,eastus2,Virtual Machines
,B4pls v2 Spot,Virtual Machines Bpsv2 Series,0.084906,1 Hour,US East 2,B4pls v2 Spot,,USD,eastus2,Virtual Machines
,Standard_D48as_v5_Promo,Virtual Machines Dasv5 Promo Series,1.848,1 Hour,US East 2,D48as v5 Promo,,USD,eastus2,Virtual Machines
,Standard_D48as_v5_Promo,Virtual Machines Dasv5 Promo Series,9551.0,1 Hour,US East 2,D48as v5 Promo,1 Year,USD,eastus2,Virtual Machines
,Standard_D48as_v5_Promo,Virtual Machines Dasv5 Promo Series,18455.0,1 Hour,US East 2,D48as v5 Promo,3 Years,USD,eastus2,Virtual Machines
,E96as v4 Low Priority,Virtual Machines Easv4 Series,1.21,1 Hour,US East 2,E96as v4 Low Priority,,USD,eastus2,Virtual Machines
,FX24-6ms v2,Virtual Machines FXmsv2 Series,2.656,1 Hour,US East 2,FX24-6ms v2,,USD,eastus2,Virtual Machines
,FX24-6ms v2,Virtual Machines FXmsv2 Series,13261.0,1 Hour,US East 2,FX24-6ms v2,1 Year,USD,eastus2,Virtual Machines
,FX24-6ms v2,Virtual Machines FXmsv2 Series,18844.0,1 Hour,US East 2,FX24-6ms v2,3 Years,USD,eastus2,Virtual Machines
,E64ns v6 Low Priority,Virtual Machines Env6 Series Windows,3.396,1 Hour,US East 2,E64ns v6 Low Priority,,USD,eastus2,Virtual Machines
,E64ns v6 Low Priority,Virtual Machines Env6 Series Windows,1.109,1 Hour,US East 2,E64ns v6 Low Priority,,USD,eastus2,Virtual Machines
,Standard_M624-312s_12_v3,Virtual Machines Msv3 High Memory Series Windows,151.596,1 Hour,US East 2,Standard_M624-312s_12_v3,,USD,eastus2,Virtual Machines
,Standard_M624-312s_12_v3,Virtual Machines Msv3 High Memory Series Windows,122.892,1 Hour,US East 2,Standard_M624-312s_12_v3,,USD,eastus2,Virtual Machines
,D48ds v4 Low Priority,Virtual Machines Ddsv4 Series,0.542,1 Hour,US East 2,D48ds v4 Low Priority,,USD,eastus2,Virtual Machines
,NC40adsH100v5 Low Priority,Virtual Machines NCadsH100v5 Series,1.396,1 Hour,US East 2,NC40adsH100v5 Low Priority,,USD,eastus2,Virtual Machines
,standard_DC16ds_v3 Spot,DCdsv3 Series Linux,0.25312,1 Hour,US East 2,DC16ds_v3 Spot,,USD,eastus2,Virtual Machines
,Standard_M64bs_v3,Virtual Machines Mbsv3 Series,5.58,1 Hour,US East 2,Standard_M64bs_v3,,USD,eastus2,Virtual Machines
,Standard_M64bs_v3,Virtual Machines Mbsv3 Series,28835.0,1 Hour,US East 2,Standard_M64bs_v3,1 Year,USD,eastus2,Virtual Machines
,Standard_M64bs_v3,Virtual Machines Mbsv3 Series,51316.0,1 Hour,US East 2,Standard_M64bs_v3,3 Years,USD,eastus2,Virtual Machines
,NV4as v4 Spot,Virtual Machines NVasv4 Series Windows,0.05838,1 Hour,US East 2,NV4as v4 Spot,,USD,eastus2,Virtual Machines
,NV4as v4 Spot,Virtual Machines NVasv4 Series Windows,0.03262,1 Hour,US East 2,NV4as v4 Spot,,USD,eastus2,Virtual Machines
,F2s,Virtual Machines FS Series Windows,0.192,1 Hour,US East 2,F2s,,USD,eastus2,Virtual Machines
,F2s,Virtual Machines FS Series Windows,0.099,1 Hour,US East 2,F2s,,USD,eastus2,Virtual Machines
,L64s v4,Virtual Machines Lsv4 Series Windows,8.528,1 Hour,US East 2,L64s v4,,USD,eastus2,Virtual Machines
,L64s v4,Virtual Machines Lsv4 Series Windows,5.584,1 Hour,US East 2,L64s v4,,USD,eastus2,Virtual Machines
,Standard_D16d_v5,Virtual Machines Ddv5 Series,0.904,1 Hour,US East 2,D16d v5,,USD,eastus2,Virtual Machines
,Standard_D16d_v5,Virtual Machines Ddv5 Series,4672.0,1 Hour,US East 2,D16d v5,1 Year,USD,eastus2,Virtual Machines
,Standard_D16d_v5,Virtual Machines Ddv5 Series,9028.0,1 Hour,US East 2,D16d v5,3 Years,USD,eastus2,Virtual Machines
,FX12-6ms v2,Virtual Machines FXmsv2 Series,1.328,1 Hour,US East 2,FX12-6ms v2,,USD,eastus2,Virtual Machines
,FX12-6ms v2,Virtual Machines FXmsv2 Series,6630.0,1 Hour,US East 2,FX12-6ms v2,1 Year,USD,eastus2,Virtual Machines
,FX12-6ms v2,Virtual Machines FXmsv2 Series,9422.0,1 Hour,US East 2,FX12-6ms v2,3 Years,USD,eastus2,Virtual Machines
,E16-4as v5 Spot,Virtual Machines Easv5 Series,0.117701,1 Hour,US East 2,E16-4as v5 Spot,,USD,eastus2,Virtual Machines
,D64s v4 Spot,Virtual Machines Dsv4 Series,0.645734,1 Hour,US East 2,D64s v4 Spot,,USD,eastus2,Virtual Machines
,Standard_E8_v5,Virtual Machines Ev5 Series,0.504,1 Hour,US East 2,E8 v5,,USD,eastus2,Virtual Machines
,Standard_E8_v5,Virtual Machines Ev5 Series,2605.0,1 Hour,US East 2,E8 v5,1 Year,USD,eastus2,Virtual Machines
,Standard_E8_v5,Virtual Machines Ev5 Series,4901.0,1 Hour,US East 2,E8 v5,3 Years,USD,eastus2,Virtual Machines
,E96-24as v5 Spot,Virtual Machines Easv5 Series Windows,1.281168,1 Hour,US East 2,E96-24as v5 Spot,,USD,eastus2,Virtual Machines
,E96-24as v5 Spot,Virtual Machines Easv5 Series Windows,0.706205,1 Hour,US East 2,E96-24as v5 Spot,,USD,eastus2,Virtual Machines
,E20 v3 Spot,Virtual Machines Ev3 Series Windows,0.478392,1 Hour,US East 2,E20 v3/E20s v3 Spot,,USD,eastus2,Virtual Machines
,E20 v3 Spot,Virtual Machines Ev3 Series Windows,0.281634,1 Hour,US East 2,E20 v3/E20s v3 Spot,,USD,eastus2,Virtual Machines
,D2nds v6 Low Priority,Virtual Machines Dndv6 Series Linux,0.0361,1 Hour,US East 2,D2nds v6 Low Priority,,USD,eastus2,Virtual Machines
,D16alds v6 Spot,Virtual Machines Daldsv6 Series,0.099212,1 Hour,US East 2,D16alds v6 Spot,,USD,eastus2,Virtual Machines
,E8as v6,Virtual Machines Easv6 Series,0.477,1 Hour,US East 2,E8as v6,,USD,eastus2,Virtual Machines
,E8as v6,Virtual Machines Easv6 Series,2464.0,1 Hour,US East 2,E8as v6,1 Year,USD,eastus2,Virtual Machines
,E8as v6,Virtual Machines Easv6 Series,4762.0,1 Hour,US East 2,E8as v6,3 Years,USD,eastus2,Virtual Machines
,A4 v2,Virtual Machines Av2 Series Windows,0.286,1 Hour,US East 2,A4 v2,,USD,eastus2,Virtual Machines
,A4 v2,Virtual Machines Av2 Series Windows,0.191,1 Hour,US East 2,A4 v2,,USD,eastus2,Virtual Machines
,E32-8ds v6 Spot,Virtual Machines Edsv6 Series Windows,0.57232,1 Hour,US East 2,E32-8ds v6 Spot,,USD,eastus2,Virtual Machines
,E32-8ds v6 Spot,Virtual Machines Edsv6 Series Windows,0.36624,1 Hour,US East 2,E32-8ds v6 Spot,,USD,eastus2,Virtual Machines
,E96ads v5 Low Priority,Eadsv5 Series CloudServices,2.534,1 Hour,US East 2,E96ads v5 Low Priority,,USD,eastus2,Virtual Machines
,E16-8ds v5 Low Priority,Virtual Machines Edsv5 Series Windows,0.755,1 Hour,US East 2,E16-8ds v5 Low Priority,,USD,eastus2,Virtual Machines
,E16-8ds v5 Low Priority,Virtual Machines Edsv5 Series Windows,0.23,1 Hour,US East 2,E16-8ds v5 Low Priority,,USD,eastus2,Virtual Machines
,E16-4as v6,Virtual Machines Easv6 Series Windows,1.69,1 Hour,US East 2,E16-4as v6,,USD,eastus2,Virtual Machines
,E16-4as v6,Virtual Machines Easv6 Series Windows,0.954,1 Hour,US East 2,E16-4as v6,,USD,eastus2,Virtual Machines
,Standard_D96as_v5 Spot,Virtual Machines Dasv5 Series,0.537466,1 Hour,US East 2,D96as v5 Spot,,USD,eastus2,Virtual Machines
,NV12s v3 Spot,Virtual Machines NVSv3 Series Windows,0.266998,1 Hour,US East 2,NV12s v3 Spot,,USD,eastus2,Virtual Machines
,NV12s v3 Spot,Virtual Machines NVSv3 Series Windows,0.175902,1 Hour,US East 2,NV12s v3 Spot,,USD,eastus2,Virtual Machines
,E32-8as v5 Spot,Virtual Machines Easv5 Series,0.235402,1 Hour,US East 2,E32-8as v5 Spot,,USD,eastus2,Virtual Machines
,E48s v3 Low Priority,Virtual Machines ESv3 Series,0.605,1 Hour,US East 2,E48s v3 Low Priority,,USD,eastus2,Virtual Machines
,Standard_M96ds_2_v3,Virtual Machines Mdsv3 Medium Memory Series Windows,17.65,1 Hour,US East 2,Standard_M96ds_2_v3,,USD,eastus2,Virtual Machines
,Standard_M96ds_2_v3,Virtual Machines Mdsv3 Medium Memory Series Windows,13.23,1 Hour,US East 2,Standard_M96ds_2_v3,,USD,eastus2,Virtual Machines
,B32ls v2 Low Priority,Virtual Machines Bsv2 Series,0.236,1 Hour,US East 2,B32ls v2 Low Priority,,USD,eastus2,Virtual Machines
,FX16-4mds v2,Virtual Machines FXmdsv2 Series,2.188,1 Hour,US East 2,FX16-4mds v2,,USD,eastus2,Virtual Machines
,FX16-4mds v2,Virtual Machines FXmdsv2 Series,10926.0,1 Hour,US East 2,FX16-4mds v2,1 Year,USD,eastus2,Virtual Machines
,FX16-4mds v2,Virtual Machines FXmdsv2 Series,15527.0,1 Hour,US East 2,FX16-4mds v2,3 Years,USD,eastus2,Virtual Machines
,D32-8s v3 Spot,Virtual Machines DSv3 Series Windows,0.580243,1 Hour,US East 2,D32-8s v3 Spot,,USD,eastus2,Virtual Machines
,D32-8s v3 Spot,Virtual Machines DSv3 Series Windows,0.296294,1 Hour,US East 2,D32-8s v3 Spot,,USD,eastus2,Virtual Machines
,Standard_DC48as_cc_v5 Low Priority,Virtual Machines DCasccv5 Series Windows,1.709,1 Hour,US East 2,DC48ascc v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_DC48as_cc_v5 Low Priority,Virtual Machines DCasccv5 Series Windows,0.413,1 Hour,US East 2,DC48ascc v5 Low Priority,,USD,eastus2,Virtual Machines
,D64a v4 Low Priority,Virtual Machines Dav4 Series,0.614,1 Hour,US East 2,D64a v4/D64as v4 Low Priority,,USD,eastus2,Virtual Machines
,D32ads v6,Virtual Machines Dadsv6 Series,1.824,1 Hour,US East 2,D32ads v6,,USD,eastus2,Virtual Machines
,D32ads v6,Virtual Machines Dadsv6 Series,9427.0,1 Hour,US East 2,D32ads v6,1 Year,USD,eastus2,Virtual Machines
,D32ads v6,Virtual Machines Dadsv6 Series,18215.0,1 Hour,US East 2,D32ads v6,3 Years,USD,eastus2,Virtual Machines
,E32as v6 Low Priority,Virtual Machines Easv6 Series Windows,1.352,1 Hour,US East 2,E32as v6 Low Priority,,USD,eastus2,Virtual Machines
,E32as v6 Low Priority,Virtual Machines Easv6 Series Windows,0.381,1 Hour,US East 2,E32as v6 Low Priority,,USD,eastus2,Virtual Machines
,M416-104s_v2,Virtual Machines MSv2 Series,49.58,1 Hour,US East 2,M416-104s_v2,,USD,eastus2,Virtual Machines
,M416-104s_v2,Virtual Machines MSv2 Series,252596.0,1 Hour,US East 2,M416-104s_v2,1 Year,USD,eastus2,Virtual Machines
,M416-104s_v2,Virtual Machines MSv2 Series,365829.0,1 Hour,US East 2,M416-104s_v2,3 Years,USD,eastus2,Virtual Machines
,E64-32ds v4 Spot,Virtual Machines Edsv4 Series,0.864461,1 Hour,US East 2,E64-32ds v4 Spot,,USD,eastus2,Virtual Machines
,Standard_E32ps_v5 Low Priority,Virtual Machines Epsv5 Series,0.323,1 Hour,US East 2,E32ps v5 Low Priority,,USD,eastus2,Virtual Machines
,D2 v4 Low Priority,Virtual Machines Dv4 Series,0.0192,1 Hour,US East 2,D2 v4 Low Priority,,USD,eastus2,Virtual Machines
,E16-8s v5,Virtual Machines Esv5 Series Windows,1.744,1 Hour,US East 2,E16-8s v5,,USD,eastus2,Virtual Machines
,E16-8s v5,Virtual Machines Esv5 Series Windows,1.008,1 Hour,US East 2,E16-8s v5,,USD,eastus2,Virtual Machines
,F2als v6 Spot,Virtual Machines Falsv6 Series Windows,0.0426,1 Hour,US East 2,F2als v6 Spot,,USD,eastus2,Virtual Machines
,F2als v6 Spot,Virtual Machines Falsv6 Series Windows,0.0242,1 Hour,US East 2,F2als v6 Spot,,USD,eastus2,Virtual Machines
,FX96ms v2,Virtual Machines FXmsv2 Series,10.623,1 Hour,US East 2,FX96ms v2,,USD,eastus2,Virtual Machines
,FX96ms v2,Virtual Machines FXmsv2 Series,53044.0,1 Hour,US East 2,FX96ms v2,1 Year,USD,eastus2,Virtual Machines
,FX96ms v2,Virtual Machines FXmsv2 Series,75378.0,1 Hour,US East 2,FX96ms v2,3 Years,USD,eastus2,Virtual Machines
,D64s v3,Virtual Machines DSv3 Series Windows,6.016,1 Hour,US East 2,D64s v3,,USD,eastus2,Virtual Machines
,D64s v3,Virtual Machines DSv3 Series Windows,3.072,1 Hour,US East 2,D64s v3,,USD,eastus2,Virtual Machines
,E20 v4 Low Priority,Virtual Machines Ev4 Series Windows,0.872,1 Hour,US East 2,E20 v4 Low Priority,,USD,eastus2,Virtual Machines
,E20 v4 Low Priority,Virtual Machines Ev4 Series Windows,0.252,1 Hour,US East 2,E20 v4 Low Priority,,USD,eastus2,Virtual Machines
,standard_DC32s_v3 Spot,DCsv3 Series Windows,0.63616,1 Hour,US East 2,DC32s_v3 Spot,,USD,eastus2,Virtual Machines
,standard_DC32s_v3 Spot,DCsv3 Series Windows,0.43008,1 Hour,US East 2,DC32s_v3 Spot,,USD,eastus2,Virtual Machines
,Standard_D16d_v5 Low Priority,Virtual Machines Ddv5 Series Windows,0.656,1 Hour,US East 2,D16d v5 Low Priority,,USD,eastus2,Virtual Machines
